,0
1006,6.5139395406079944e-15
1007,6.4925194807678545e-15
1008,6.4719825731845465e-15
1009,6.452279887886137e-15
1010,6.433422863175728e-15
1011,6.415356939597177e-15
1012,6.398089752965068e-15
1013,6.3815739025050295e-15
1014,6.3658239244820724e-15
1015,6.3508037388536856e-15
1016,6.336532782577059e-15
1017,6.322979034455759e-15
1018,6.310157788653141e-15
1019,6.298032441033737e-15
1020,6.286609639627356e-15
1021,6.275847682683658e-15
1022,6.265748030456198e-15
1023,6.256269369793008e-15
1024,6.247414224944329e-15
1025,6.239146216745875e-15
1026,6.2314714200646e-15
1027,6.2243580575324734e-15
1028,6.217813832247871e-15
1029,6.211821402578115e-15
1030,6.206347016611473e-15
1031,6.20141142382521e-15
1032,6.196964398646122e-15
1033,6.1930246158019045e-15
1034,6.1895397352637076e-15
1035,6.186526821098259e-15
1036,6.1839342034011765e-15
1037,6.181779729430639e-15
