,0
820,1.2261150209003309e-19
821,1.2182703702973545e-19
822,1.2096910386168923e-19
823,1.2003500412457481e-19
824,1.1911001859103605e-19
825,1.1820609641613884e-19
826,1.1737569355266332e-19
827,1.166152826030855e-19
828,1.159589035151132e-19
829,1.1524633182832255e-19
830,1.1447549553146013e-19
831,1.1360538595299434e-19
832,1.1268522205364884e-19
833,1.1172666351186391e-19
834,1.1080420396602418e-19
835,1.1001776562918568e-19
836,1.0930847926261708e-19
837,1.0860594351357656e-19
838,1.0789762133101979e-19
839,1.0712194734188063e-19
840,1.0628395745320596e-19
841,1.0536511893857867e-19
842,1.0446362729911844e-19
843,1.0362122147020905e-19
844,1.0281554237744686e-19
845,1.0203932636258217e-19
846,1.0130645250352577e-19
847,1.0057138445526475e-19
848,9.981893227237109e-20
849,9.900185924492688e-20
850,9.822869945881479e-20
851,9.740491960526032e-20
852,9.655909329289296e-20
853,9.57074103528081e-20
854,9.489151379782948e-20
855,9.410404195566523e-20
856,9.33505306401686e-20
857,9.263691718053801e-20
858,9.197067493810028e-20
859,9.1256388602605e-20
860,9.04677650091943e-20
861,8.964378460116974e-20
862,8.877938889301063e-20
863,8.792985515200978e-20
864,8.709188176183289e-20
865,8.639586273701584e-20
866,8.572021958369578e-20
867,8.505929081071523e-20
868,8.436451779821217e-20
869,8.363958285353973e-20
870,8.285142229420252e-20
871,8.202971379459366e-20
872,8.121332850688429e-20
873,8.046003342991965e-20
874,7.970876081763535e-20
875,7.89922516836579e-20
876,7.828844534969361e-20
877,7.76055339656109e-20
878,7.69036399487653e-20
879,7.618458858331567e-20
880,7.550762035900516e-20
881,7.480244734911006e-20
882,7.405293836939931e-20
883,7.329335646499739e-20
884,7.252589101831661e-20
885,7.178274850763684e-20
886,7.105488628028126e-20
887,7.039778282263897e-20
888,6.978679038574882e-20
889,6.917062238513219e-20
890,6.851914347900245e-20
891,6.783788189451224e-20
892,6.711334929728027e-20
893,6.636768723854481e-20
894,6.560449249138104e-20
895,6.49332436871994e-20
896,6.427177747265227e-20
897,6.363251828027419e-20
898,6.300144572230921e-20
899,6.238059310409657e-20
900,6.17528348562157e-20
901,6.109684337965832e-20
902,6.046024917956003e-20
903,5.982855362131681e-20
904,5.917655342551063e-20
905,5.850193638954376e-20
906,5.783068606017027e-20
907,5.715955796314789e-20
908,5.651062333070018e-20
909,5.587013991932091e-20
910,5.532082286498271e-20
911,5.476439641390055e-20
912,5.4200670417797267e-20
913,5.3610246959554843e-20
914,5.300107749976223e-20
915,5.236135067573281e-20
916,5.1709704629994586e-20
917,5.108063367747343e-20
918,5.0491855230022486e-20
919,4.9902906912322394e-20
920,4.933012974359927e-20
921,4.876284742153857e-20
922,4.820603884325557e-20
923,4.7643510420237344e-20
924,4.707966243644882e-20
925,4.6560602511968656e-20
926,4.602481633169396e-20
927,4.5464931368095266e-20
928,4.4893648055404255e-20
929,4.4308500124703265e-20
930,4.3724297931273914e-20
931,4.314070137076696e-20
932,4.260333807064391e-20
933,4.209887303976106e-20
934,4.160347362300345e-20
935,4.110617159318393e-20
936,4.06086169824373e-20
937,4.010001672582395e-20
938,3.958092120979978e-20
939,3.904776468341278e-20
940,3.855623545032651e-20
941,3.805489638144023e-20
942,3.7541326499023627e-20
943,3.70307901616655e-20
944,3.6517567079600395e-20
945,3.6015103777669484e-20
946,3.5516103289936886e-20
947,3.505686985822639e-20
948,3.461682462545362e-20
949,3.417866756543604e-20
950,3.373110873211788e-20
951,3.327890468135718e-20
952,3.281318556771585e-20
953,3.2340238937056634e-20
954,3.185873013846372e-20
955,3.141591217253963e-20
956,3.096613498652244e-20
957,3.0519721795905096e-20
958,3.007287942451881e-20
959,2.963348376514587e-20
960,2.919583380976777e-20
961,2.8766303358089415e-20
962,2.836095821688162e-20
963,2.7974851555866124e-20
964,2.758221177950552e-20
965,2.71871036684695e-20
966,2.6782486007609587e-20
967,2.6373429655491408e-20
968,2.5956057228342786e-20
969,2.5540989628395333e-20
970,2.5152887766734148e-20
971,2.476553149157004e-20
972,2.437639433623621e-20
973,2.399157681422105e-20
974,2.3608098202622623e-20
975,2.3230763945801527e-20
976,2.2855430657033366e-20
977,2.250418709304363e-20
978,2.216321745666616e-20
979,2.182222973194816e-20
980,2.147717080125706e-20
981,2.1130276989003758e-20
982,2.0778795667844845e-20
983,2.042509528920903e-20
984,2.0073838673527424e-20
985,1.9741324140937006e-20
986,1.9409391524312815e-20
987,1.9075135921817827e-20
988,1.874387263438773e-20
989,1.84127609260832e-20
990,1.8086348942656043e-20
991,1.7761832513571988e-20
992,1.7456910217979372e-20
993,1.7160510979411223e-20
994,1.6866747815277645e-20
995,1.6572146482236335e-20
996,1.6279478129643084e-20
997,1.598522482812238e-20
998,1.5692267133683905e-20
999,1.5400929371317773e-20
1000,1.5126173497924797e-20
1001,1.4848978708537285e-20
1002,1.4572213661908048e-20
1003,1.429410722542705e-20
1004,1.4017025425757767e-20
1005,1.3740186338319546e-20
