,0
885,3.6993591152059817e-16
886,3.760870310588261e-16
887,3.819830889295638e-16
888,3.8761486670029025e-16
889,3.930101557200458e-16
890,3.981221875752511e-16
891,4.029617974587992e-16
892,4.07509636905676e-16
893,4.1181319017580164e-16
894,4.1585798418952247e-16
895,4.1965906252031205e-16
896,4.2317105758396654e-16
897,4.2641400443710774e-16
898,4.29378265261053e-16
899,4.321087369276677e-16
900,4.346023265189031e-16
901,4.368128636630706e-16
902,4.3877392979575736e-16
903,4.4043920429301577e-16
904,4.418772170543874e-16
905,4.430552098503965e-16
906,4.4401995072780664e-16
907,4.447057926196616e-16
908,4.451509315563652e-16
909,4.453142409327972e-16
910,4.452648139300955e-16
911,4.449673747526433e-16
912,4.44465502053004e-16
913,4.4369519664024463e-16
914,4.42696743527111e-16
915,4.4143219680578205e-16
916,4.3996903847073392e-16
917,4.3827208702507925e-16
918,4.363833094906841e-16
919,4.342416929455663e-16
920,4.318868012373134e-16
921,4.2928242535837143e-16
922,4.2649339988652185e-16
923,4.2348742289588943e-16
924,4.2030623340265203e-16
925,4.168928493148376e-16
926,4.132836814636409e-16
927,4.0944292510389004e-16
928,4.054316207766405e-16
929,4.012223152765693e-16
930,3.968577855048672e-16
931,3.9228644126394086e-16
932,3.875399825081915e-16
933,3.825815687113836e-16
934,3.7746643008782926e-16
935,3.7217255457817564e-16
936,3.6674271241296845e-16
937,3.6113969505744154e-16
938,3.553817562621413e-16
939,3.494391745272702e-16
940,3.4334911144768633e-16
941,3.3712217909793573e-16
942,3.3073776079596217e-16
943,3.2424931674277544e-16
944,3.175968415958617e-16
945,3.1082442191355674e-16
946,3.038843823894284e-16
947,2.968394692265421e-16
948,2.8965696965421925e-16
949,2.823941016502099e-16
950,2.750023395580572e-16
951,2.67520465565002e-16
952,2.598981917241561e-16
953,2.5218487543969904e-16
954,2.443500027126662e-16
955,2.364513579010464e-16
956,2.2845510437912556e-16
957,2.2040156131191225e-16
958,2.1224378907844424e-16
959,2.0401736845535403e-16
960,1.9568746713731293e-16
