,0
930,5.379425430436287e-20
931,5.346039939063189e-20
932,5.312894671909232e-20
933,5.279984856951792e-20
934,5.247309982405337e-20
935,5.214869334592243e-20
936,5.182658692473312e-20
937,5.1506784715493413e-20
938,5.1189247115815387e-20
939,5.087397630444343e-20
940,5.0560925969847885e-20
941,5.0250112066451806e-20
942,4.994148869396099e-20
943,4.963506095317706e-20
944,4.9330788777408325e-20
945,4.902867627346462e-20
946,4.872868574714351e-20
947,4.843082076263935e-20
948,4.813505536093943e-20
949,4.784135935353717e-20
950,4.754974113523581e-20
951,4.72601704501338e-20
952,4.6972632096990124e-20
953,4.668709847849071e-20
954,4.640357623065794e-20
955,4.6122036708422646e-20
956,4.584246669314279e-20
957,4.556484876120481e-20
958,4.528915866308624e-20
959,4.5015400104629913e-20
960,4.474354967937778e-20
961,4.4473590522865024e-20
962,4.4205510134377843e-20
963,4.393929093165076e-20
964,4.367492012424612e-20
965,4.341238128961133e-20
966,4.31516615637596e-20
967,4.289274545622931e-20
968,4.2635621214128654e-20
969,4.2380271809637717e-20
970,4.212668599685134e-20
971,4.1874847877569957e-20
972,4.1624745857671567e-20
973,4.137636530247476e-20
974,4.112970419533166e-20
975,4.088472732903621e-20
976,4.064143207933573e-20
977,4.0399805073188835e-20
978,4.015983395613583e-20
979,3.992151573453887e-20
980,3.9684817777175483e-20
981,3.9449737007285595e-20
982,3.921626153660209e-20
983,3.89843884597121e-20
984,3.875408651455207e-20
985,3.852535425168277e-20
986,3.829818682726684e-20
987,3.8072554701768236e-20
988,3.7848454373227355e-20
989,3.762588457114078e-20
990,3.740481406859532e-20
991,3.7185250129766696e-20
992,3.6967162394173065e-20
993,3.6750558826003257e-20
994,3.653540500604737e-20
995,3.6321717413608036e-20
996,3.610946204379875e-20
997,3.589864607804621e-20
998,3.568924109026163e-20
999,3.5481252783923217e-20
1000,3.527466260097863e-20
1001,3.5069450743522777e-20
1002,3.48656239640909e-20
1003,3.4663162779068195e-20
1004,3.4462049788394436e-20
1005,3.4262290396304836e-20
1006,3.406386673240729e-20
1007,3.386676058274542e-20
1008,3.367097816906277e-20
1009,3.3476501940409886e-20
1010,3.3283321099131784e-20
1011,3.309141875468832e-20
1012,3.290080012462555e-20
1013,3.2711448556849446e-20
1014,3.252335322005825e-20
1015,3.23365060391139e-20
1016,3.2150897216654516e-20
1017,3.19665105347228e-20
1018,3.178335127778007e-20
1019,3.160140285808291e-20
1020,3.142065665829756e-20
1021,3.1241103695731784e-20
1022,3.106273589634452e-20
1023,3.088554215939008e-20
1024,3.070951523050756e-20
1025,3.053464554075801e-20
1026,3.036092546421468e-20
1027,3.0188346219745346e-20
1028,3.001689908572709e-20
1029,2.984657573070841e-20
1030,2.967736819925571e-20
1031,2.950926832337539e-20
1032,2.934226718285378e-20
1033,2.917636519730964e-20
1034,2.901153922237296e-20
1035,2.884778823727279e-20
1036,2.868510395235629e-20
1037,2.852347887738154e-20
1038,2.836291295281385e-20
1039,2.8203383302284003e-20
